original_uid,original_final_status,original_sequence_length,original_sequence_sha256,original_afdb_http_status_from_source_package,uniprot_lookup_status,uniprot_http_status,uniprot_primary_accession,uniprot_secondary_accessions_json,uniprot_entry_type,uniprot_id,organism,canonical_sequence_length,canonical_sequence_sha256,primary_differs_from_original,candidate_accessions_probed_json,afdb_v6_probe_results_json,afdb_v6_available_accessions_json,reviewed_accession_candidate,reviewed_accession_action,candidate_reason,replacement_performed,asset_generation_started,formal_assets_mutated,production_pool_mutated,production_d4_mutated,retryable,review_notes
P14422,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,68,e8c6fe869276cd409d5886842aa05c797a8d01c641db2cd0832ab53ed877a457,404,DIRECT_LOOKUP_SUCCESS,200,P14422,[],UniProtKB reviewed (Swiss-Prot),PA2GA_RABIT,Oryctolagus cuniculus,68,e8c6fe869276cd409d5886842aa05c797a8d01c641db2cd0832ab53ed877a457,False,"[""P14422""]","{""P14422"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P14583,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,801,10e39da77798fb63498ad05a01502d5c3a18bf84912ea0eefe3c75acf8eea808,404,DIRECT_LOOKUP_SUCCESS,200,P14583,[],UniProtKB reviewed (Swiss-Prot),MCE_RDVA,Rice dwarf virus (isolate Akita),801,10e39da77798fb63498ad05a01502d5c3a18bf84912ea0eefe3c75acf8eea808,False,"[""P14583""]","{""P14583"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P14597,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,159,a7b2037a4aa5f57ad4609d9459979b47dda05c24673cddcdb16636a8c19cb765,404,DIRECT_LOOKUP_SUCCESS,200,P14597,[],UniProtKB reviewed (Swiss-Prot),DUT_ORFN2,Orf virus (strain NZ2),159,a7b2037a4aa5f57ad4609d9459979b47dda05c24673cddcdb16636a8c19cb765,False,"[""P14597""]","{""P14597"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P14999,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,691,087c1e56f3ee1c7fdf3d2db95d5e26e727b44d4cfa60d61b9fdcaddd01708d77,404,DIRECT_LOOKUP_SUCCESS,200,P14999,[],UniProtKB reviewed (Swiss-Prot),LT_POVBA,BK polyomavirus (strain AS),691,087c1e56f3ee1c7fdf3d2db95d5e26e727b44d4cfa60d61b9fdcaddd01708d77,False,"[""P14999""]","{""P14999"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15054,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,587,468de2d471cdf3af08e4f03953adc641c5f11d2e550e7324606e8e671ddc5b6b,404,DIRECT_LOOKUP_SUCCESS,200,P15054,[],UniProtKB reviewed (Swiss-Prot),SRC_AVIS2,Avian sarcoma virus (strain PR2257),587,468de2d471cdf3af08e4f03953adc641c5f11d2e550e7324606e8e671ddc5b6b,False,"[""P15054""]","{""P15054"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15443,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,391,88cb79a78421dd1dc235519f46f7d38d871f3b924f22b503999507e090432f0f,404,DIRECT_LOOKUP_SUCCESS,200,P15443,[],UniProtKB reviewed (Swiss-Prot),KR14_ICHVA,Ictalurid herpesvirus 1 (strain Auburn),391,88cb79a78421dd1dc235519f46f7d38d871f3b924f22b503999507e090432f0f,False,"[""P15443""]","{""P15443"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15736,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,835,cae23075a8bf6ef072f6115ffc0d25b9533d6bdb099f557e8542cc24ff13afcf,404,DIRECT_LOOKUP_SUCCESS,200,P15736,[],UniProtKB reviewed (Swiss-Prot),VP3_ROTS1,Rotavirus A (strain RVA/SA11-Both/G3P5B[2]),835,cae23075a8bf6ef072f6115ffc0d25b9533d6bdb099f557e8542cc24ff13afcf,False,"[""P15736""]","{""P15736"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15776,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,424,1e30f84117b454934ebac2c90b3a4d604ea29556c3d949a62840592f04a0bdfa,404,DIRECT_LOOKUP_SUCCESS,200,P15776,[],UniProtKB reviewed (Swiss-Prot),HEMA_CVBM,Bovine coronavirus (strain Mebus),424,1e30f84117b454934ebac2c90b3a4d604ea29556c3d949a62840592f04a0bdfa,False,"[""P15776""]","{""P15776"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15879,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,251,e7a6f2cbe19943115908b447316222b47fcc8be9308fe84fa3f0e2509f455353,404,DIRECT_LOOKUP_SUCCESS,200,P15879,[],UniProtKB reviewed (Swiss-Prot),ARC3_CBDP,Clostridium botulinum D phage,251,e7a6f2cbe19943115908b447316222b47fcc8be9308fe84fa3f0e2509f455353,False,"[""P15879""]","{""P15879"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P15916,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,308,59ea786102f07e8d7c15f608f04777b8c1892230c21b0cd7a0e991af3c5ee47f,404,DIRECT_LOOKUP_SUCCESS,200,P15916,"[""Q85279"", ""Q9J594""]",UniProtKB reviewed (Swiss-Prot),MCE_FOWPN,Fowlpox virus (strain NVSL),308,59ea786102f07e8d7c15f608f04777b8c1892230c21b0cd7a0e991af3c5ee47f,False,"[""P15916"", ""Q85279"", ""Q9J594""]","{""P15916"": 404, ""Q85279"": 404, ""Q9J594"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16006,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,193,9d327aec1e1ae803d6db6e60a559c7dad3aa810485169b65c3760e91a219bd7e,404,DIRECT_LOOKUP_SUCCESS,200,P16006,[],UniProtKB reviewed (Swiss-Prot),DCTD_BPT4,Enterobacteria phage T4,193,9d327aec1e1ae803d6db6e60a559c7dad3aa810485169b65c3760e91a219bd7e,False,"[""P16006""]","{""P16006"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16101,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,7,78bb9ece75376ad052593faa21bcbe1e38f4d7f2710a5dc9e7c5704376f62852,404,DIRECT_LOOKUP_SUCCESS,200,P16101,[],UniProtKB reviewed (Swiss-Prot),CHOX_ALCSP,Alcaligenes sp,7,78bb9ece75376ad052593faa21bcbe1e38f4d7f2710a5dc9e7c5704376f62852,False,"[""P16101""]","{""P16101"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16392,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,15,c826d385ea14442f2c999d55b210df3dddac103c4fa9d0fa1c9d2842ff725c2e,404,DIRECT_LOOKUP_SUCCESS,200,P16392,[],UniProtKB reviewed (Swiss-Prot),BIP_HORSE,Equus caballus,15,c826d385ea14442f2c999d55b210df3dddac103c4fa9d0fa1c9d2842ff725c2e,False,"[""P16392""]","{""P16392"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16600,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,177,ca0836de56aac9968a2d8d3e797e647d9c78a07bbb1a137b6fe7c55c9a7a2573,404,DIRECT_LOOKUP_SUCCESS,200,P16600,[],UniProtKB reviewed (Swiss-Prot),KITH_SHEVK,Sheeppox virus (strain KS-1),177,ca0836de56aac9968a2d8d3e797e647d9c78a07bbb1a137b6fe7c55c9a7a2573,False,"[""P16600""]","{""P16600"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16788,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,707,cac2d0a4c501bc0311603b6b1b408603a7265748e88f89a893a29b5fdba5a136,404,DIRECT_LOOKUP_SUCCESS,200,P16788,"[""Q7M6J4"", ""Q910D5"", ""Q910F8"", ""Q910W3"", ""Q91B46"", ""Q91B47"", ""Q91B48"", ""Q91B49"", ""Q91B50"", ""Q91B51"", ""Q91B52"", ""Q91B53"", ""Q91B54"", ""Q91B55""]",UniProtKB reviewed (Swiss-Prot),UL97_HCMVA,Human cytomegalovirus (strain AD169),707,cac2d0a4c501bc0311603b6b1b408603a7265748e88f89a893a29b5fdba5a136,False,"[""P16788"", ""Q7M6J4"", ""Q910D5"", ""Q910F8"", ""Q910W3"", ""Q91B46"", ""Q91B47"", ""Q91B48"", ""Q91B49"", ""Q91B50"", ""Q91B51"", ""Q91B52"", ""Q91B53"", ""Q91B54"", ""Q91B55""]","{""P16788"": 404, ""Q7M6J4"": 404, ""Q910D5"": 404, ""Q910F8"": 404, ""Q910W3"": 404, ""Q91B46"": 404, ""Q91B47"": 404, ""Q91B48"": 404, ""Q91B49"": 404, ""Q91B50"": 404, ""Q91B51"": 404, ""Q91B52"": 404, ""Q91B53"": 404, ""Q91B54"": 404, ""Q91B55"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16824,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,388,bec0ba1fc50db5236df9050ce62f2c070b4303cff7a590235bb26cecd8307d60,404,DIRECT_LOOKUP_SUCCESS,200,P16824,"[""Q7M6M0""]",UniProtKB reviewed (Swiss-Prot),DUT_HCMVA,Human cytomegalovirus (strain AD169),388,bec0ba1fc50db5236df9050ce62f2c070b4303cff7a590235bb26cecd8307d60,False,"[""P16824"", ""Q7M6M0""]","{""P16824"": 404, ""Q7M6M0"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P16913,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,300,9494a208d7d59b1e1d22890cf5192b6762754ac33a889613b62d1b92f2d6dc6f,404,DIRECT_LOOKUP_SUCCESS,200,P16913,"[""Q76ZM2""]",UniProtKB reviewed (Swiss-Prot),PG187_VACCW,Vaccinia virus (strain Western Reserve),300,9494a208d7d59b1e1d22890cf5192b6762754ac33a889613b62d1b92f2d6dc6f,False,"[""P16913"", ""Q76ZM2""]","{""P16913"": 404, ""Q76ZM2"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17003,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,641,a6ec0c40f05939c79d84631af403a98913e4c8dfb991b02f08f36b1f175316c4,404,DIRECT_LOOKUP_SUCCESS,200,P17003,[],UniProtKB reviewed (Swiss-Prot),HEMA_INCHY,Influenza C virus (strain C/Hyogo/1/1983),641,a6ec0c40f05939c79d84631af403a98913e4c8dfb991b02f08f36b1f175316c4,False,"[""P17003""]","{""P17003"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17004,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,641,eba7fcb1105856327706aa26761356495745dc3d5c9c5a85f76227807fd4ae6f,404,DIRECT_LOOKUP_SUCCESS,200,P17004,[],UniProtKB reviewed (Swiss-Prot),HEMA_INCKY,Influenza C virus (strain C/Kyoto/41/1982),641,eba7fcb1105856327706aa26761356495745dc3d5c9c5a85f76227807fd4ae6f,False,"[""P17004""]","{""P17004"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17005,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,641,f8b179ef0a9f28c678b36cae7f11c2e5285059c2f6f2c1e53a64f98f99837cb2,404,DIRECT_LOOKUP_SUCCESS,200,P17005,[],UniProtKB reviewed (Swiss-Prot),HEMA_INCNA,Influenza C virus (strain C/Nara/1982),641,f8b179ef0a9f28c678b36cae7f11c2e5285059c2f6f2c1e53a64f98f99837cb2,False,"[""P17005""]","{""P17005"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17337,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,15,e28bdb8fd3fe2a2ee10881d638d8bc3438f92415633858c8f5ec0b6dd3383417,404,DIRECT_LOOKUP_SUCCESS,200,P17337,[],UniProtKB reviewed (Swiss-Prot),URE1_MORMO,Morganella morganii,15,e28bdb8fd3fe2a2ee10881d638d8bc3438f92415633858c8f5ec0b6dd3383417,False,"[""P17337""]","{""P17337"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17338,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,15,c4e5ec24e2a1a13df6f0f4c53b5bf5e9a9b12c36f245098a196de5727e93de4c,404,DIRECT_LOOKUP_SUCCESS,200,P17338,[],UniProtKB reviewed (Swiss-Prot),URE2_MORMO,Morganella morganii,15,c4e5ec24e2a1a13df6f0f4c53b5bf5e9a9b12c36f245098a196de5727e93de4c,False,"[""P17338""]","{""P17338"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17339,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,10,5b2c4d520ad37bf1454b7a47aca68bcfa1bed115f484ddaad71b982e6d4283bd,404,DIRECT_LOOKUP_SUCCESS,200,P17339,[],UniProtKB reviewed (Swiss-Prot),URE3_MORMO,Morganella morganii,10,5b2c4d520ad37bf1454b7a47aca68bcfa1bed115f484ddaad71b982e6d4283bd,False,"[""P17339""]","{""P17339"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17374,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,147,478bbd695925bc80bf5f7be206f57c849572eed0d43e1a77fab1c781fffb3ca8,404,DIRECT_LOOKUP_SUCCESS,200,P17374,"[""Q80HY0""]",UniProtKB reviewed (Swiss-Prot),DUT_VACCW,Vaccinia virus (strain Western Reserve),147,478bbd695925bc80bf5f7be206f57c849572eed0d43e1a77fab1c781fffb3ca8,False,"[""P17374"", ""Q80HY0""]","{""P17374"": 404, ""Q80HY0"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17382,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,629,bb501b761116e25c63ece8ad61df37fd07123f5ecf128a964d8a23a89f2db9ce,404,DIRECT_LOOKUP_SUCCESS,200,P17382,[],UniProtKB reviewed (Swiss-Prot),VE1_HPV31,Human papillomavirus 31,629,bb501b761116e25c63ece8ad61df37fd07123f5ecf128a964d8a23a89f2db9ce,False,"[""P17382""]","{""P17382"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17402,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,376,8d18104ba371aace90336f2c48173a3cb18eac275de095c573e04740227c269e,404,DIRECT_LOOKUP_SUCCESS,200,P17402,[],UniProtKB reviewed (Swiss-Prot),KITH_HHV1K,Human herpesvirus 1 (strain KOS),376,8d18104ba371aace90336f2c48173a3cb18eac275de095c573e04740227c269e,False,"[""P17402""]","{""P17402"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17440,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,9,f08b6a519a16e55771afde0aad3e68112bdaba8a07217314b852a6c779f440ef,404,DIRECT_LOOKUP_SUCCESS,200,P17440,[],UniProtKB reviewed (Swiss-Prot),TAL1_CYBJA,Cyberlindnera jadinii,9,f08b6a519a16e55771afde0aad3e68112bdaba8a07217314b852a6c779f440ef,False,"[""P17440""]","{""P17440"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17441,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,9,8224f1a5ec72b5c1962afd576ba54cce50bee5c9a01ff918d439354e13cdaa68,404,DIRECT_LOOKUP_SUCCESS,200,P17441,[],UniProtKB reviewed (Swiss-Prot),TAL3_CYBJA,Cyberlindnera jadinii,9,8224f1a5ec72b5c1962afd576ba54cce50bee5c9a01ff918d439354e13cdaa68,False,"[""P17441""]","{""P17441"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17613,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,334,7a09b29c5b8e85ce2ee09664d46d79b2a14bff991da3eec72a0e2f44fb1bd955,404,DIRECT_LOOKUP_SUCCESS,200,P17613,[],UniProtKB reviewed (Swiss-Prot),KR1_SUHVK,Suid herpesvirus 1 (strain Kaplan),334,7a09b29c5b8e85ce2ee09664d46d79b2a14bff991da3eec72a0e2f44fb1bd955,False,"[""P17613""]","{""P17613"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P17653,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,352,62cf71c0e4230b5eff68ad9e8aa1e07ff8720cee866d2c882a598db07dee0f08,404,DIRECT_LOOKUP_SUCCESS,200,P17653,[],UniProtKB reviewed (Swiss-Prot),KITH_GAHVR,Gallid herpesvirus 2 (strain RB-1b),352,62cf71c0e4230b5eff68ad9e8aa1e07ff8720cee866d2c882a598db07dee0f08,False,"[""P17653""]","{""P17653"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18029,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,246,29b69619edd10c95aa3ed4af8bb458b59cea2cdfeab0856f9a2a9ebb881643bd,404,DIRECT_LOOKUP_SUCCESS,200,P18029,[],UniProtKB reviewed (Swiss-Prot),DCHM_BPT2,Enterobacteria phage T2,246,29b69619edd10c95aa3ed4af8bb458b59cea2cdfeab0856f9a2a9ebb881643bd,False,"[""P18029""]","{""P18029"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18030,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,246,c14e441ca7804f4ab1c57b8cce635f4586a21e6fdb1827a8a9f1da57527d1da9,404,DIRECT_LOOKUP_SUCCESS,200,P18030,[],UniProtKB reviewed (Swiss-Prot),DCHM_BPT6,Enterobacteria phage T6,246,c14e441ca7804f4ab1c57b8cce635f4586a21e6fdb1827a8a9f1da57527d1da9,False,"[""P18030""]","{""P18030"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18172,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,625,c0e838a52508b90b1e4b4251a913a4b583fdb0f74d1020a8928c54b5c74022ab,404,DIRECT_LOOKUP_SUCCESS,200,P18172,"[""Q294Q6"", ""Q56RL3""]",UniProtKB reviewed (Swiss-Prot),DHGL_DROPS,Drosophila pseudoobscura pseudoobscura,625,c0e838a52508b90b1e4b4251a913a4b583fdb0f74d1020a8928c54b5c74022ab,False,"[""P18172"", ""Q294Q6"", ""Q56RL3""]","{""P18172"": 404, ""Q294Q6"": 404, ""Q56RL3"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18173,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,625,d11ccd80851a3c77b9f0c3f92b9d1aba032640a94bd89be57cfb25819c06d077,404,DIRECT_LOOKUP_SUCCESS,200,P18173,"[""A0A2U8U0K3"", ""Q8SXV0"", ""Q9VI87"", ""U3PT72""]",UniProtKB reviewed (Swiss-Prot),DHGL_DROME,Drosophila melanogaster,612,a72a6f819114b51a601f8a991fd74d6a294707ccbcbea36767047c3124e117e1,False,"[""P18173"", ""A0A2U8U0K3"", ""Q8SXV0"", ""Q9VI87"", ""U3PT72""]","{""P18173"": 404, ""A0A2U8U0K3"": 404, ""Q8SXV0"": 200, ""Q9VI87"": 404, ""U3PT72"": 200}","[""Q8SXV0"", ""U3PT72""]",Q8SXV0,RECORD_ONLY_NO_REPLACEMENT,AFDB_V6_STRUCTURE_EXISTS_FOR_CANDIDATE_ACCESSION,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; AFDB v6 structure found for candidate accession Q8SXV0
P18250,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,744,90c8886aa1b938167c2665be02eb7630c358ee3cedd5172c44eb4140810a5a64,404,DIRECT_LOOKUP_SUCCESS,200,P18250,[],UniProtKB reviewed (Swiss-Prot),LEUC_PHYB8,Phycomyces blakesleeanus (strain ATCC 8743b / DSM 1359 / FGSC 10004 / NBRC 33097 / NRRL 1555),744,90c8886aa1b938167c2665be02eb7630c358ee3cedd5172c44eb4140810a5a64,False,"[""P18250""]","{""P18250"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18283,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,190,ffb7b4e585deb00bdc29af0db035c4e057360ca883ae820d2d90354d1290c2be,404,DIRECT_LOOKUP_SUCCESS,200,P18283,"[""Q6PJ52"", ""Q8WWI7"", ""Q9NRP9""]",UniProtKB reviewed (Swiss-Prot),GPX2_HUMAN,Homo sapiens,190,ffb7b4e585deb00bdc29af0db035c4e057360ca883ae820d2d90354d1290c2be,False,"[""P18283"", ""Q6PJ52"", ""Q8WWI7"", ""Q9NRP9""]","{""P18283"": 404, ""Q6PJ52"": 404, ""Q8WWI7"": 404, ""Q9NRP9"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18547,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,660,f5e968959953fce64ce552e5266fac5fc08f26ae6c438a070f5a63da05c35d75,404,DIRECT_LOOKUP_SUCCESS,200,P18547,"[""P22965""]",UniProtKB reviewed (Swiss-Prot),NS1_PAVPN,Porcine parvovirus (strain NADL-2),660,f5e968959953fce64ce552e5266fac5fc08f26ae6c438a070f5a63da05c35d75,False,"[""P18547"", ""P22965""]","{""P18547"": 404, ""P22965"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18555,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,196,3a22de8b3cd7185a9678640c1465df3e6c68c827bf915dee36a75f0a6cd4b3a7,404,DIRECT_LOOKUP_SUCCESS,200,P18555,[],UniProtKB reviewed (Swiss-Prot),KITH_ASFB7,African swine fever virus (strain Badajoz 1971 Vero-adapted),196,3a22de8b3cd7185a9678640c1465df3e6c68c827bf915dee36a75f0a6cd4b3a7,False,"[""P18555""]","{""P18555"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
P18999,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,22,1880ba89bd51bb9dc802dba7e2a4ce29667c3edcc8cbfaf5b678fdc6016ebfdf,404,DIRECT_LOOKUP_SUCCESS,200,P18999,[],UniProtKB reviewed (Swiss-Prot),PA2_DABSI,Daboia siamensis,22,1880ba89bd51bb9dc802dba7e2a4ce29667c3edcc8cbfaf5b678fdc6016ebfdf,False,"[""P18999""]","{""P18999"": 404}",[],,NO_AVAILABLE_AFDB_V6_ACCESSION_CANDIDATE_FOUND,,False,False,False,False,False,False,same_uniprot_entry_primary_secondary_relationship; No AFDB v6 structure found for any candidate accession
