UniprotID,sequence_source,sequence_length,sequence_sha256,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,manifest_derivation
D3ZKU7,packaged_uid2seq_pkl,125,30069875614ac03fbe60eeeb12759d9027da7b2d0dcf187fa533598d08d1787a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D3ZMY7,packaged_uid2seq_pkl,560,97b43d779dd1102e9aa8c2e8737c2d66148ec2f902fd671b3f29c8bd0dc41d50,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4A7C0,packaged_uid2seq_pkl,310,ce427c21dd1f32836a1c72df0f11dc1d3b69141ab2fa053ea3104a1c5bb33f04,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4GSC3,packaged_uid2seq_pkl,410,b2be9c71c5e09d82b2c743fd359de273fff513f0388d29f97180ea332140f4e3,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4GVK8,packaged_uid2seq_pkl,217,59ca23b50ac92a7cd489af6f2455234e6b900973e63192821fdbaf4e1fbf8f2d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4GW96,packaged_uid2seq_pkl,198,0ac49779cbd5da1851bac547b04bea71114bcd3eb6bfd13482bb2ad16f751473,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4GYV5,packaged_uid2seq_pkl,426,425319e1c8bd69350e023238b01fbae1a6d3576544b730ff6b528c0831a0341c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4GZN2,packaged_uid2seq_pkl,358,efd8b79913b23fdf96c6b9ef49ddccc3af5bba4237c31927248cb894831b9089,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4N3P2,packaged_uid2seq_pkl,280,a87a0ee838c9c17bab4f70e41e8988f2d34d518daa2051b4c3f3a9f2aaacd238,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D4N500,packaged_uid2seq_pkl,364,e36fe41b61be86b8015e2b49170594d722c0799d3096168440f7018c0175c822,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D5AKX4,packaged_uid2seq_pkl,439,885969beb854bb4456b60d6c9e4c88a610900673c124ef3563e8da584085cfaf,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D5AKX5,packaged_uid2seq_pkl,451,b7b722979ce792ef3d4ef9948a7b3af3bb5d1433f9b6a67f456a244b8a206f57,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D5AKX6,packaged_uid2seq_pkl,290,f24a4d6e1c72bf0b9863af069ac797ef4b8067f1f3a3ddc8d52be422092a43ee,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D5AQY6,packaged_uid2seq_pkl,254,086ecbd47ef550a0b6ae1c3f1e2f40155f94bf743a5062058d820295af37dd90,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D7STK2,packaged_uid2seq_pkl,137,0c843252895ef27c0ca629573860417cc8780a48108dfbb48e5ceb45d3fa667f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D8LQS7,packaged_uid2seq_pkl,510,8ec27a4eea1601958f56757837d36842a51456a8b6100ef7024f8c03ffc5cfe6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D8QZ31,packaged_uid2seq_pkl,495,0b22ddba73dd0ac278bf9cedf5b7de50ecaf7f1f1efc3e1bef923293962e731d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D8S724,packaged_uid2seq_pkl,475,9f49b14cb8368a9ffc643a4692f62ffc62551e339d784cdad52577751ca0370f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D9ICP2,packaged_uid2seq_pkl,173,8e2c8c0f1f5c5611f608fd533495a0410dd3cb0a2e0680e7249b2c778d0733fb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D9XF46,packaged_uid2seq_pkl,894,33693462c181fa4f3de57968468c4c4e960656f1158ea666f3d7f8d4e409ea74,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
D9YT79,packaged_uid2seq_pkl,476,d458bd9d75f6c0d6b1f8928094d87c06adebad7f7aaa49a32b12f718632d96cd,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1B8U2,packaged_uid2seq_pkl,501,8a1313dffe886643a441b9b36c220c4a6f41f41b2da256e4d254f02556f35111,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1BR24,packaged_uid2seq_pkl,373,7620794c014c44a8740c36b6380e65dd72640dc168532fd39b77959562d064f5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1FU46,packaged_uid2seq_pkl,190,5163222242fa49e11ce3845b9fecede54a8b190f4f8bd8d5d3457b54db66d50c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1XT70,packaged_uid2seq_pkl,220,a66d11ff6f813ef1bb89213780770c5eef154086109cc88e2f15449e74ab2002,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1XTJ1,packaged_uid2seq_pkl,424,b862e557ca15cad7737b520b6287ce578c967f236bc1e47e772300048c6bfc11,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1XTK3,packaged_uid2seq_pkl,304,e0a365a407557b5867e452a9a18dd19ad37e7fbf361b8918cfd101a2e64b7ea4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E1XTK6,packaged_uid2seq_pkl,411,c2f1896859281dd7dc84f43587ee8697f82860eed3116b0cfbbeb4994712c303,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E2RK33,packaged_uid2seq_pkl,155,d78e84caeef7d3ee746cd94dc549702627ef5912782cff4e8420bdb0e5b44cb9,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E3MIE2,packaged_uid2seq_pkl,198,62aa6e8e9af1df4864d526f41fe45e077b5ee53b63d43489dcd3db7465e8f77a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E3SEW0,packaged_uid2seq_pkl,151,08a830ab2893505c101f0417cf57625fd66ebd0d8795da1a3009e44e85be3b3a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E3WSB5,packaged_uid2seq_pkl,166,9e8c5041aee9b4388b5bd53419f153eedbd77256c75b263c7cb5f85e65650df0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E5A7E2,packaged_uid2seq_pkl,426,ac29287e11422bf0156fcd886b3760fdbc44ab6f9c0ee775cbdff9b97b62f7b5,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,ALPHAFILL_SUCCESS_NO_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E5EYS5,packaged_uid2seq_pkl,150,36343417649c0dab5d8ac6590a5fdf8abda65e7e39987a8d224d14ea8bee7a5b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E7E2N8,packaged_uid2seq_pkl,251,0d59bc92efb26c09987728f3cb9408078e8f3ec49d2a9a8f7e356ae530c13cd8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E7FHH1,packaged_uid2seq_pkl,624,cdd9efa32fedb169eca6fa61e600f4ffe6a40328239667fbfaa7097b0896c0e6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E7FL15,packaged_uid2seq_pkl,350,06d60d20d59ec0d189d9e458b41043b823eff47106d90b331759a7a28b559f05,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E9Q9D5,packaged_uid2seq_pkl,223,2b95a0bbf503d2e4d7655613df2958d57aa8b40339e079c26e2c4b675a45e732,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
E9QY26,packaged_uid2seq_pkl,524,3b478bb9d082692923d8275aa216b5e3d1ce4c4647184f56777deffea42299e5,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F0LJX3,packaged_uid2seq_pkl,863,00764b8156d3104779f70678df1c5f4b438b5962ae2a7520a9fa3a809666c296,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F0NF15,packaged_uid2seq_pkl,686,a05cde9fa7409d0ac5f40ae1f7e79347151c1a98abbc4968d4cc006bf2fc3c11,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F1QWW8,packaged_uid2seq_pkl,332,55bb0732271c11aa4fabde463e3a5463d7ac362abe788de6fb8e405029107d39,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F2Z9C1,packaged_uid2seq_pkl,524,73b5c08ff144d5458e9f59711f02522e18555982225e12ddbaa0fc4f45e1cd0a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F4HWU0,packaged_uid2seq_pkl,363,dd4f41e0f722e1ab1a2d6afe6cf32c158e53960dee47b91dfe7bea187d6deebc,true,false,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F5HAW0,packaged_uid2seq_pkl,305,aed3f5aa0850331adde5785f87ef5c1afc62f8b0f61fb3632a3e2a747a01e59c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F5HB62,packaged_uid2seq_pkl,580,5b820e20dd32e2c05fcacfdd55c24dae8331bcc75bac19080fec413c91707886,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F5HGH5,packaged_uid2seq_pkl,444,397e451ec6cbcbc206724d36b053caff1dcfcc63ae5f994b046fbc5d42848433,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F5L3T2,packaged_uid2seq_pkl,210,fc54681728b3fa05f2018417cd170b5194e335827244b10f36394ff48d9b7eb6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F8SJR0,packaged_uid2seq_pkl,315,cc469b094ea51e6beeda850876b8c6cd0ed769123d3d8ddac260233ddf0dfb5d,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F8U969,packaged_uid2seq_pkl,424,e12da61d0e4dddfceb11d8273b3c0c27735943e960480940d4051f2eda621064,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F8U970,packaged_uid2seq_pkl,292,63553bd03054b385936483ec913449277f14fb770731c2aa79c3915ad3053259,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F8U971,packaged_uid2seq_pkl,431,c467bedf252fb8f3d6664a01160938dd08c09e107dcd1666d04260a579afdbd0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
F8U972,packaged_uid2seq_pkl,293,a9a83d6f70b388c5bc1367b7044162d8e21a42aba2366e43280e8de1f62fbbf8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G1TNM3,packaged_uid2seq_pkl,243,34d7630d4ea6ceb7d14be6fadd7a18d655c6d5cb5db6bc1d9d18adf776da6780,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G1X456,packaged_uid2seq_pkl,519,331e937113a10945cd5f0c38946f6c59ef8767f9b9a290b3ef9ac6473537853b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G1XJZ4,packaged_uid2seq_pkl,350,0c1f075a325cb54318e7e5b447d3dc47fe5b2f6d08733847829a7b8d7b2b3188,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G3FFN4,packaged_uid2seq_pkl,170,eda4410073ba4a431f0b466bfb05a870adc7448ea6e60f14b4cc54572c255778,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G3FFN6,packaged_uid2seq_pkl,343,3557d050843164ecf1b4913b1161e2b448db87348a372f2c061aa1f8eadc6eec,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G3XCZ8,packaged_uid2seq_pkl,198,da59a8073c4defb628fc38c685c62b59618c7131fffb9eb49a47bf7f5bc8ca3e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G3XD67,packaged_uid2seq_pkl,104,e18def39c97925ddb31b1b01255777e2283ac56d0947b724a7f1072db9000e20,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G4MSY9,packaged_uid2seq_pkl,376,87c5800fed93eacc087bc034161e057456bee27ffe729600d0b1fd8270c623f1,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G4MYB0,packaged_uid2seq_pkl,446,d92be6d1367e944f59b48c55602d9656792bc97fa3d783bfe51db8eb0e0af354,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G4N954,packaged_uid2seq_pkl,349,5e891c748ec2835aa75f719bfdb800087960d21c8e74e2457645a7ad7fbe7243,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G4NCP4,packaged_uid2seq_pkl,280,81fa542cb1b4c3a9e1fd804427dce8d4e5449793e000d48268cf7974ef114ef0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G5EI58,packaged_uid2seq_pkl,356,4324209366d107a866298075d74ee05c7416d4628dac78f8a6edbd8b4696a78a,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G7IFI7,packaged_uid2seq_pkl,312,5cc38259edb8e6a0c05d63b5b309a07322d6beb3042fe4fc48cb46b256ebf155,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G9JJU2,packaged_uid2seq_pkl,172,c6c27d0883848903b88d36fe2c671dde1b7776fae5d5ebecf5f36ccf3bccf682,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
G9MQI4,packaged_uid2seq_pkl,356,1dc314d4706d4f7ef510b88e145b94c3c671b57290caec61776acb3b338785e6,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
H0QPL8,packaged_uid2seq_pkl,132,606391744f6c03f31a3edfb580623db103b910d626a37f4c9eb13c678cc9db59,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I1MRZ6,packaged_uid2seq_pkl,338,0d5fe56245b9e48b039fbaa1a10ec8396617d008f9c0f193c40d0146a493e91b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I1S050,packaged_uid2seq_pkl,453,f58f159b273b51e360e9dc6472fc1156a334f62cc302596876c13236791211d8,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I3R7F2,packaged_uid2seq_pkl,88,35a8fce830bbf2e3b06f5dbdc362b67fda9fdea8c686bdd0ccd2be865dd4b5a0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I6L8L7,packaged_uid2seq_pkl,457,9e9fa987d165b535a894b70923e6016f35f34343f4304ac424db972c3f3df207,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I6TCK3,packaged_uid2seq_pkl,157,c75184075cd4af441bcffcd817b0bf514e1d90108a86e900c5749be2eda418d0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I6UF18,packaged_uid2seq_pkl,160,f50290a63acdd63291739de1ca0c0f27503af45136848a15b667c79dd12a1a91,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I6UH61,packaged_uid2seq_pkl,326,5ae4b03d073d4772415af1712abb3b47c6468f80a2c60a4fe95111d5272aba9f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I6XHJ3,packaged_uid2seq_pkl,407,2cf656a01482ca0ce039da208a9ae0e50020a7836201c0bbaeb5255936d2004b,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,OLD_POOL_WITH_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
I7K316,packaged_uid2seq_pkl,153,c96d7d0dd3933cef50c84a216edaec67778095a77315e7e04413bbeedac7ae6c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
J3KAS1,packaged_uid2seq_pkl,588,0d4e64f9452acc65aea5eeeff41edbecb26f65093169bb5e6be4331cc50ddfcc,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
J3KAS2,packaged_uid2seq_pkl,934,fa66dde5a485654666542aa7bc77d1d2a25e8f7f0bb1aace7b44bff94dc10c34,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
J3KAS3,packaged_uid2seq_pkl,676,d16293d1f2fc5c160c682c29faed99ecfb29e9ece2255b70a6e88862450daa27,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
J8G6Z1,packaged_uid2seq_pkl,476,a8444040e0e39a300f11bef18527eb12c1386325393764aa929855ba33c8d0e2,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
J9VED5,packaged_uid2seq_pkl,483,4570f5e7490d0fd8938e2251728dcb8ab873d689b6403ebe8948fb061f06b673,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
K4PZA7,packaged_uid2seq_pkl,544,5fceebf2ed91b3407fffd0269e4294a1e7031482e87554fa4b0f33b8c920e282,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
L7F3F8,packaged_uid2seq_pkl,406,001f0852654463e16f4f0a330d80120f7740e78c96d2de7492ff77b3973cf232,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
L7IKV1,packaged_uid2seq_pkl,518,32105323d42e6651695b4ec2f0b4c3989c1b40e15a8034bc1620a137ed7fd029,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
L7WGA7,packaged_uid2seq_pkl,288,a5dcc00a46f000f5abab3c00112895e8e675fc26cb15d1d1c7058db8aa746107,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
M1EAP5,packaged_uid2seq_pkl,152,3e3cbc3e0cbc03a99cd583a1ca7b43764117569f6d1828f1be7d7c2a957b45d4,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
M3B4Q3,packaged_uid2seq_pkl,388,986d5f16d949e2c647209867b9a44167db20bbb535a471e1ddbb2052c144a01b,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
M5AAG8,packaged_uid2seq_pkl,718,1c71b14ddab17afc222e0d44923249d7fceda757299283f7aedb508a707bac82,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
M7TBG7,packaged_uid2seq_pkl,328,0dd9730c8eeea7a81607ff443faeaa896f64b5cd7df4da2b01c2af4b0d5d82d0,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O00571,packaged_uid2seq_pkl,662,b88c2444ebf7a4983eb5d42f0e911a7c726767ab25d09aeaf5a7b0b760e820eb,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O02611,packaged_uid2seq_pkl,261,8f35bb516ccf1488f4b790d49ccd539e230534017f9e02f017c8884f002cd61e,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O02705,packaged_uid2seq_pkl,733,f1f0ac36ca9321150705389fec76dd4980dd509f6cafdf57dec2458c6bb4b60b,true,true,true,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,OLD_POOL_WITH_POCKET_INTERSECT_FINAL_MISSING,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O02827,packaged_uid2seq_pkl,438,6d5382cf5faca8f755c4da4a31d8376222b5d2922eb51df69c43f6d85fc5ff7c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O03063,packaged_uid2seq_pkl,284,da51101196bdec88b8f195f9abcaff6a60587804eaf2be88a9ef680cc6ac795f,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O03067,packaged_uid2seq_pkl,476,61b732b93c7a2f85942e74417303dd59f1fb6fb406143dc1cae475243fa5662c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
O03070,packaged_uid2seq_pkl,208,5f1dd71fc81fd19e13f2f8ec41d3094fd556441200e7489a46e521b6a3d8a60c,true,true,false,,,strict_uids(all_enzymes.csv) - valid_pocket_uids(pocket_info.csv with non-empty pocket_residues)
