UniprotID,sequence_fetch_sec,structure_fetch_sec,p2rank_sec,esm2_3b_sec,gvp_sec,loader_validation_sec,per_uid_total_wall_sec,final_status
O57193,0,0,0,0,0,0,1.5419948101043701,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57203,0,0,0,0,0,0,1.9958064556121826,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57209,0,0,0,0,0,0,1.542259693145752,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57214,0,0,0,0,0,0,1.541274070739746,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57245,0,0,0,0,0,0,1.9587087631225586,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57252,0,0,0,0,0,0,1.638300895690918,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O57920,0,0,0,0,0,0,8.721534967422485,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O58226,0,0,0,0,0,0,5.766681909561157,BLOCKED_AFDB_P2RANK_NO_POCKET
O61069,0,0,0,0,0,0,1.5952098369598389,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O62768,0,0,0,0,0,0,3.160818576812744,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O64174,0,0,0,0,0,0,20.788560390472412,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O64238,0,0,0,0,0,0,2.0918490886688232,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O64240,0,0,0,0,0,0,1.9461455345153809,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O64900,0,0,0,0,0,0,2.7162530422210693,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O65316,0,0,0,0,0,0,1.6302647590637207,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O66462,0,0,0,0,0,0,5.253610134124756,BLOCKED_AFDB_P2RANK_NO_POCKET
O66615,0,0,0,0,0,0,7.24170708656311,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O67139,0,0,0,0,0,0,1.5725383758544922,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O67339,0,0,0,0,0,0,6.612043857574463,BLOCKED_AFDB_P2RANK_NO_POCKET
O67388,0,0,0,0,0,0,5.5347654819488525,BLOCKED_AFDB_P2RANK_NO_POCKET
O67441,0,0,0,0,0,0,2.880136251449585,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O68196,0,0,0,0,0,0,6.790063858032227,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O69407,0,0,0,0,0,0,1.5718021392822266,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O69652,0,0,0,0,0,0,8.500820398330688,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O69783,0,0,0,0,0,0,1.594878911972046,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O70325,0,0,0,0,0,0,1.6623382568359375,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O70489,0,0,0,0,0,0,7.781275272369385,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O71028,0,0,0,0,0,0,1.9105908870697021,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O71153,0,0,0,0,0,0,1.974419116973877,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O72904,0,0,0,0,0,0,1.640653371810913,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O72907,0,0,0,0,0,0,1.6199848651885986,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O72908,0,0,0,0,0,0,2.4019815921783447,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O74794,0,0,0,0,0,0,8.430693626403809,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O74827,0,0,0,0,0,0,7.324036359786987,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O75884,0,0,0,0,0,0,7.361385107040405,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O76460,0,0,0,0,0,0,9.655797243118286,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O77622,0,0,0,0,0,0,8.594752550125122,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O83386,0,0,0,0,0,0,1.6342341899871826,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O83432,0,0,0,0,0,0,2.5558338165283203,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O83571,0,0,0,0,0,0,1.616978406906128,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O83759,0,0,0,0,0,0,2.1473357677459717,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O83774,0,0,0,0,0,0,3.1248786449432373,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O83982,0,0,0,0,0,0,5.535323619842529,BLOCKED_AFDB_P2RANK_NO_POCKET
O84005,0,0,0,0,0,0,5.22149920463562,BLOCKED_AFDB_P2RANK_NO_POCKET
O84378,0,0,0,0,0,0,7.451275587081909,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O86186,0,0,0,0,0,0,1.6467187404632568,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O86535,0,0,0,0,0,0,6.502216100692749,BLOCKED_AFDB_P2RANK_NO_POCKET
O86722,0,0,0,0,0,0,5.434330701828003,BLOCKED_AFDB_P2RANK_NO_POCKET
O87278,0,0,0,0,0,0,8.699896335601807,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O87400,0,0,0,0,0,0,5.326300621032715,BLOCKED_AFDB_P2RANK_NO_POCKET
O87790,0,0,0,0,0,0,1.6276130676269531,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O88350,0,0,0,0,0,0,7.344082832336426,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O88426,0,0,0,0,0,0,7.695379257202148,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O88483,0,0,0,0,0,0,8.554375886917114,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O88484,0,0,0,0,0,0,8.641606092453003,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O88851,0,0,0,0,0,0,7.370041608810425,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O88895,0,0,0,0,0,0,8.34471583366394,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O89049,0,0,0,0,0,0,1.566925048828125,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O91254,0,0,0,0,0,0,1.636348009109497,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O91262,0,0,0,0,0,0,1.7001523971557617,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O91729,0,0,0,0,0,0,6.821486949920654,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O92367,0,0,0,0,0,0,1.574174165725708,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O92490,0,0,0,0,0,0,1.6079902648925781,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O93257,0,0,0,0,0,0,9.232375621795654,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O93658,0,0,0,0,0,0,2.204850196838379,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O93661,0,0,0,0,0,0,1.6257500648498535,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O94453,0,0,0,0,0,0,7.968638896942139,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O94524,0,0,0,0,0,0,8.291132688522339,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O94642,0,0,0,0,0,0,8.219243288040161,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O94727,0,0,0,0,0,0,9.497642278671265,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O95427,0,0,0,0,0,0,10.119354963302612,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O95786,0,0,0,0,0,0,9.691351652145386,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O96720,0,0,0,0,0,0,8.082120895385742,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
O98360,0,0,0,0,0,0,2.0901296138763428,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O98668,0,0,0,0,0,0,1.5738039016723633,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O98766,0,0,0,0,0,0,1.667853593826294,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O98883,0,0,0,0,0,0,1.5757861137390137,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
O99001,0,0,0,0,0,0,1.5786900520324707,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00325,0,0,0,0,0,0,7.831721544265747,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P00346,0,0,0,0,0,0,2.034648895263672,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00368,0,0,0,0,0,0,1.5622084140777588,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00383,0,0,0,0,0,0,5.471314907073975,BLOCKED_AFDB_P2RANK_NO_POCKET
P00384,0,0,0,0,0,0,5.104986190795898,BLOCKED_AFDB_P2RANK_NO_POCKET
P00435,0,0,0,0,0,0,1.702998399734497,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00471,0,0,0,0,0,0,1.9140992164611816,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00476,0,0,0,0,0,0,1.676013708114624,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00488,0,0,0,0,0,0,9.501277446746826,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P00513,0,0,0,0,0,0,1.5975558757781982,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00521,0,0,0,0,0,0,1.6234338283538818,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00524,0,0,0,0,0,0,1.6059577465057373,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00525,0,0,0,0,0,0,1.5806052684783936,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00526,0,0,0,0,0,0,1.5904276371002197,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00527,0,0,0,0,0,0,1.9081051349639893,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00529,0,0,0,0,0,0,1.7097575664520264,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00530,0,0,0,0,0,0,1.6534183025360107,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00531,0,0,0,0,0,0,1.5811057090759277,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00532,0,0,0,0,0,0,1.6802504062652588,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00534,0,0,0,0,0,0,1.586191177368164,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00535,0,0,0,0,0,0,1.6036322116851807,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00537,0,0,0,0,0,0,1.5803439617156982,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00538,0,0,0,0,0,0,1.596522569656372,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00541,0,0,0,0,0,0,1.8872787952423096,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00542,0,0,0,0,0,0,1.5949621200561523,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00543,0,0,0,0,0,0,1.666050910949707,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00545,0,0,0,0,0,0,1.6882421970367432,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00587,0,0,0,0,0,0,1.6379258632659912,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00588,0,0,0,0,0,0,1.6526968479156494,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00629,0,0,0,0,0,0,7.08980655670166,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P00814,0,0,0,0,0,0,1.6819145679473877,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P00863,0,0,0,0,0,0,4.833146095275879,BLOCKED_AFDB_P2RANK_NO_POCKET
P00917,0,0,0,0,0,0,1.801694631576538,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P01113,0,0,0,0,0,0,1.6104400157928467,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P01114,0,0,0,0,0,0,1.6351158618927002,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P01115,0,0,0,0,0,0,1.6605205535888672,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P01117,0,0,0,0,0,0,1.9085900783538818,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P02552,0,0,0,0,0,0,8.324089288711548,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P02580,0,0,0,0,0,0,1.7043349742889404,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P02581,0,0,0,0,0,0,1.5526604652404785,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P02904,0,0,0,0,0,0,5.472758769989014,BLOCKED_AFDB_P2RANK_NO_POCKET
P03006,0,0,0,0,0,0,5.8144471645355225,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03018,0,0,0,0,0,0,9.291332483291626,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P03070,0,0,0,0,0,0,1.646939754486084,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03071,0,0,0,0,0,0,2.7992923259735107,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03072,0,0,0,0,0,0,1.5876398086547852,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03073,0,0,0,0,0,0,1.6520624160766602,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03075,0,0,0,0,0,0,1.6874306201934814,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03111,0,0,0,0,0,0,1.9634919166564941,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03112,0,0,0,0,0,0,1.650468111038208,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03113,0,0,0,0,0,0,1.6041405200958252,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03114,0,0,0,0,0,0,1.611387014389038,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03116,0,0,0,0,0,0,1.5849697589874268,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03117,0,0,0,0,0,0,1.5430030822753906,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03132,0,0,0,0,0,0,1.5662071704864502,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03133,0,0,0,0,0,0,1.5571815967559814,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03134,0,0,0,0,0,0,1.6501214504241943,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03177,0,0,0,0,0,0,1.7446537017822266,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03190,0,0,0,0,0,0,1.6331455707550049,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03195,0,0,0,0,0,0,1.590703010559082,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03318,0,0,0,0,0,0,1.9362056255340576,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03465,0,0,0,0,0,0,1.5729587078094482,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03692,0,0,0,0,0,0,1.9541735649108887,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03707,0,0,0,0,0,0,1.6213955879211426,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03763,0,0,0,0,0,0,1.6696116924285889,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03772,0,0,0,0,0,0,1.6388270854949951,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P03781,0,0,0,0,0,0,1.6708920001983643,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04008,0,0,0,0,0,0,2.5175812244415283,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04014,0,0,0,0,0,0,1.5742905139923096,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04021,0,0,0,0,0,0,1.548861026763916,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04024,0,0,0,0,0,0,1.5903370380401611,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04041,0,0,0,0,0,0,1.6846914291381836,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04048,0,0,0,0,0,0,1.591632604598999,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04290,0,0,0,0,0,0,1.5906403064727783,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04298,0,0,0,0,0,0,1.5819900035858154,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04311,0,0,0,0,0,0,1.6577458381652832,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04362,0,0,0,0,0,0,6.549777507781982,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P04363,0,0,0,0,0,0,1.6477396488189697,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04382,0,0,0,0,0,0,1.86680006980896,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04392,0,0,0,0,0,0,1.5793139934539795,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04407,0,0,0,0,0,0,1.6671805381774902,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04408,0,0,0,0,0,0,1.5595214366912842,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04413,0,0,0,0,0,0,1.6017587184906006,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04418,0,0,0,0,0,0,1.5776455402374268,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04531,0,0,0,0,0,0,3.2679028511047363,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04533,0,0,0,0,0,0,1.6792171001434326,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P04972,0,0,0,0,0,0,5.6050262451171875,BLOCKED_AFDB_P2RANK_NO_POCKET
P05079,0,0,0,0,0,0,1.6716771125793457,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P05699,0,0,0,0,0,0,4.852640151977539,BLOCKED_AFDB_P2RANK_NO_POCKET
P05794,0,0,0,0,0,0,5.043813705444336,BLOCKED_AFDB_P2RANK_NO_POCKET
P05807,0,0,0,0,0,0,2.678006887435913,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06018,0,0,0,0,0,0,1.5748701095581055,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06420,0,0,0,0,0,0,1.6697707176208496,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06421,0,0,0,0,0,0,1.5785069465637207,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06431,0,0,0,0,0,0,1.9079289436340332,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06474,0,0,0,0,0,0,1.6392195224761963,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06478,0,0,0,0,0,0,1.6043083667755127,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06479,0,0,0,0,0,0,1.9439435005187988,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06634,0,0,0,0,0,0,9.14913535118103,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P06789,0,0,0,0,0,0,1.5689401626586914,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06854,0,0,0,0,0,0,1.6613259315490723,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06855,0,0,0,0,0,0,3.374948263168335,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P06920,0,0,0,0,0,0,1.8534374237060547,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07071,0,0,0,0,0,0,1.9267687797546387,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07169,0,0,0,0,0,0,7.795307397842407,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P07203,0,0,0,0,0,0,1.5453219413757324,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07239,0,0,0,0,0,0,1.984633207321167,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07271,0,0,0,0,0,0,10.392066717147827,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P07296,0,0,0,0,0,0,1.6529147624969482,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07297,0,0,0,0,0,0,1.639085292816162,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07298,0,0,0,0,0,0,1.8822851181030273,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07299,0,0,0,0,0,0,1.564324140548706,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07300,0,0,0,0,0,0,1.634286880493164,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07331,0,0,0,0,0,0,1.6760687828063965,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07541,0,0,0,0,0,0,1.6271765232086182,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07570,0,0,0,0,0,0,1.65628981590271,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07605,0,0,0,0,0,0,1.658390998840332,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07606,0,0,0,0,0,0,1.8450469970703125,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07617,0,0,0,0,0,0,1.5976777076721191,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07658,0,0,0,0,0,0,1.6218945980072021,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07686,0,0,0,0,0,0,8.768653392791748,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P07693,0,0,0,0,0,0,1.6449306011199951,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07966,0,0,0,0,0,0,1.6389436721801758,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07967,0,0,0,0,0,0,1.5642399787902832,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07968,0,0,0,0,0,0,1.611433744430542,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07970,0,0,0,0,0,0,2.6090924739837646,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07971,0,0,0,0,0,0,1.6756880283355713,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07973,0,0,0,0,0,0,20.799652099609375,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07974,0,0,0,0,0,0,1.6198217868804932,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P07975,0,0,0,0,0,0,21.234479665756226,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08110,0,0,0,0,0,0,10.120547771453857,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08113,0,0,0,0,0,0,10.581753969192505,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08298,0,0,0,0,0,0,9.518325567245483,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08333,0,0,0,0,0,0,1.6618366241455078,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08344,0,0,0,0,0,0,1.7580444812774658,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08358,0,0,0,0,0,0,3.5913515090942383,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08455,0,0,0,0,0,0,7.933136701583862,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08686,0,0,0,0,0,0,8.468652248382568,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08712,0,0,0,0,0,0,8.52829885482788,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P08763,0,0,0,0,0,0,2.767927885055542,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08773,0,0,0,0,0,0,1.6391432285308838,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P08794,0,0,0,0,0,0,1.9171078205108643,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09174,0,0,0,0,0,0,5.959447860717773,BLOCKED_AFDB_P2RANK_NO_POCKET
P09247,0,0,0,0,0,0,1.6546921730041504,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09248,0,0,0,0,0,0,1.6186647415161133,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09249,0,0,0,0,0,0,1.8899357318878174,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09250,0,0,0,0,0,0,2.2603185176849365,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09251,0,0,0,0,0,0,1.9355828762054443,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09254,0,0,0,0,0,0,1.763746976852417,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09296,0,0,0,0,0,0,1.5752301216125488,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09389,0,0,0,0,0,0,1.9889240264892578,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09503,0,0,0,0,0,0,1.5587868690490723,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P09915,0,0,0,0,0,0,1.6322224140167236,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED
P0A229,0,0,0,0,0,0,5.4994378089904785,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A230,0,0,0,0,0,0,5.214493751525879,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A251,0,0,0,0,0,0,7.415444850921631,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A3F8,0,0,0,0,0,0,9.399421691894531,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A3F9,0,0,0,0,0,0,8.22212529182434,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A3W0,0,0,0,0,0,0,10.195412635803223,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A3W1,0,0,0,0,0,0,9.666066408157349,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A435,0,0,0,0,0,0,9.274529933929443,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A436,0,0,0,0,0,0,5.375918626785278,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A437,0,0,0,0,0,0,5.1450254917144775,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A4R3,0,0,0,0,0,0,6.763855695724487,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A4U0,0,0,0,0,0,0,5.65450644493103,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A4U1,0,0,0,0,0,0,5.315640926361084,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A513,0,0,0,0,0,0,8.440754890441895,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A577,0,0,0,0,0,0,7.688626527786255,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A5S3,0,0,0,0,0,0,5.308160781860352,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A663,0,0,0,0,0,0,5.582901239395142,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A677,0,0,0,0,0,0,5.267616271972656,BLOCKED_AFDB_P2RANK_NO_POCKET
P0A6N2,0,0,0,0,0,0,8.178323984146118,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
P0A6N3,0,0,0,0,0,0,8.045988082885742,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER
