UniprotID,f3_missing_valid_pocket_member,final_missing_pocket_member,phase1_100uid_member,phase1_result_if_any,sampling_stratum_if_available,sequence_source,sequence_length,sequence_sha256,pre_attempt_esm2_3b_cache_status,pre_attempt_pocket_node_cache_status,pre_attempt_gvp_cache_status,afdb_structure_status,afdb_http_status,afdb_model_version,afdb_structure_sha256,accession_review_status,reviewed_accession_candidate,reviewed_accession_action,p2rank_status,p2rank_version,p2rank_command,p2rank_top_pocket_rank,p2rank_top_pocket_score,p2rank_pocket_residue_count,pocket_source,evidence_tier,esm2_3b_status,esm_node_feature_shape,gvp_status,same_pocket_for_esm_node_and_gvp,loader_validation_called,loader_validation_status,dataset_len,dataset0_constructed,staged_asset_manifest_rows,formal_assets_mutated,production_pool_mutated,production_d4_mutated,final_status,final_status_reason,retryable,wall_sec,notes
C5C8U1,True,True,False,,,local_payload_uid2seq,100,f995e733bf0be51f49b38cb47af9fd8c599a9606f0b82ce423933f0e2bb04ccb,cache_miss,cache_miss,cache_miss,PASS,200,v6,8f335674e36b9d4b522f9b09e064f381d8721476661b97e21b501a1f6897b3f2,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C5C8U1/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C5C8U1/p2rank/C5C8U1.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.973131895065308,
C5C9I3,True,True,False,,,local_payload_uid2seq,98,b2e6cfa2c37422ac0355ab9e9e400bfcea72f8ce6a6a60e665d5c54b8e72bb51,cache_miss,cache_miss,cache_miss,PASS,200,v6,e334648f14de23e9d5d0aed2e29de446989b41f4f994febb5a6ea1dbca2c1078,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5C9I3/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5C9I3/p2rank/C5C9I3.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.382761001586914,
C5CY41,True,True,False,,,local_payload_uid2seq,99,c297f6164d4458c05651ef3cdf91fb4072002b74b4b04ee195fb8030c4347473,cache_miss,cache_miss,cache_miss,PASS,200,v6,6ba89ea305af4b81262a7f88fc71f3091e083b5c92a492ce6696e77b8865f824,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C5CY41/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C5CY41/p2rank/C5CY41.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.276656866073608,
C5D646,True,False,False,,,local_payload_uid2seq,124,a6b10c3cd807d52fdf32314bdc94383742bf88463cc1da672d207b54a1c98828,cache_miss,cache_miss,cache_miss,PASS,200,v6,b9e5247f51d6e399dfc83ee66a2d6b92e4f3fae94bbf9bffb39856e04a9d79f8,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/C5D646/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/C5D646/p2rank/C5D646.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.762528419494629,
C5D6M6,True,True,False,,,local_payload_uid2seq,310,ec8e11591c59a3150cec6872c042d7ad77b4f0f5ff3a0cd8a89090454ab04031,cache_miss,cache_miss,cache_miss,PASS,200,v6,ea967cacf49973819fc6ed30e608962cb85d841858cb2c763b7401af51e16f67,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C5D6M6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C5D6M6/p2rank/C5D6M6.ds,1,53.0,47,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[47, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.936832427978516,
C5G6H8,True,True,False,,,local_payload_uid2seq,163,66b97fc94e913cec865dd9547a6b26f45533dacfdae55dbabbe5ff05c1cca925,cache_miss,cache_miss,cache_miss,PASS,200,v6,de69a0e0811376a8c34926fafb29bf94c0213ef95b89937fe78a35c3b43fe261,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5G6H8/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5G6H8/p2rank/C5G6H8.ds,1,1.71,6,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[6, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.455150604248047,
C5IY43,True,True,False,,,local_payload_uid2seq,776,e2c6f1bead2ef8a557136558a8ec070339d07ebb4925ef61b63844dc3159fe19,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6016700267791748,
C5IY46,True,True,False,,,local_payload_uid2seq,670,ff4277352268c6ac34a69dde79be79060e7f4b6caad67dee2a02c81e58035db3,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.9237983226776123,
C5IY48,True,True,False,,,local_payload_uid2seq,780,479bd04a29baf92cc6d93d9f2c522f6b5d7a7f25e4edb698bd3698b57d1df84b,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.8735876083374023,
C5MR76,True,True,False,,,local_payload_uid2seq,107,9b6ceb842a92c4daf2e9899c4fc70734536969d2e135a330b0230d9b3d196226,cache_miss,cache_miss,cache_miss,PASS,200,v6,0553346b2b4f7cdb14f7b9f843f22f70121fb55559f3fa736fb5fa17959cefef,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5MR76/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C5MR76/p2rank/C5MR76.ds,1,22.06,16,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[16, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,6.9686384201049805,
C5WR30,True,True,False,,,local_payload_uid2seq,146,2aea0f8b86a8568279ad7bd68032b16b3a2ea2aa4fbb6270a2851d3cdeb683ae,cache_miss,cache_miss,cache_miss,PASS,200,v6,ea23adbd73eb006089881c3e585998c7d68e9a9823017767912f98296fe66ea9,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C5WR30/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C5WR30/p2rank/C5WR30.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,6.3459742069244385,
C6E5Z5,True,True,False,,,local_payload_uid2seq,343,32e38af621befd201ec7a24587f5296e992f568a61cfb391105aaffaefe9e9ed,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6382479667663574,
C6KEM4,True,True,False,,,local_payload_uid2seq,506,3b77dd6d93856c526146772d69e659af2704e6ae90505e33d2d2dc5e388dc316,cache_miss,cache_miss,cache_miss,PASS,200,v6,48944ca578c7e6779624f7d8dd64100d4cee4e3ee3a53b41f77a2503aae7d500,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C6KEM4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C6KEM4/p2rank/C6KEM4.ds,1,30.59,27,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[27, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.598617792129517,
C6SZ50,True,True,False,,,local_payload_uid2seq,211,42d591b72a59644dce840573d469e04fad803877d6364e70afe70b2cffcfd7ad,cache_miss,cache_miss,cache_miss,PASS,200,v6,fa7ecc85c73fa5a3235cc486466a8202937f8f375550ad141a25836dd37f2849,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C6SZ50/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C6SZ50/p2rank/C6SZ50.ds,1,5.66,16,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[16, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,7.470274209976196,
C7G3A0,True,True,False,,,local_payload_uid2seq,391,0978b6aa24b93f47a622b7e24944846819b251317596305abb139950969c540e,cache_miss,cache_miss,cache_miss,PASS,200,v6,ff06400924c2b13844f4ff0740b28ab8a2f5e1ef044646f3e624c493633d79c5,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C7G3A0/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C7G3A0/p2rank/C7G3A0.ds,1,16.02,19,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[19, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.418190717697144,
C7M8J5,True,True,False,,,local_payload_uid2seq,333,27d70ef70b1e05efb4edd9f772e95f338a911fbeff53d81928bf3b959e4fbb62,cache_miss,cache_miss,cache_miss,PASS,200,v6,6b86446ffc303c107ad712d680ec0ed4dae5bee37572253ecb2a0ff73b9223a0,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/C7M8J5/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/C7M8J5/p2rank/C7M8J5.ds,1,40.93,37,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[37, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.175244808197021,
C7M8J6,True,True,False,,,local_payload_uid2seq,420,dd4259a5352210ed873f594b99e98145868737457d8a910589f73654ca4ff470,cache_miss,cache_miss,cache_miss,PASS,200,v6,3c97aa6c938ac77ecddf531b46651d0770e7294bece34b11eb31ff75e5c1edfd,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C7M8J6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_03/per_uid/C7M8J6/p2rank/C7M8J6.ds,1,20.96,21,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[21, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.211675643920898,
C8XPS0,True,True,False,,,local_payload_uid2seq,595,edcef304f74b87dddd18d97c5de9ef030993273e80cf81384c3bab7c9c410898,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6471142768859863,
C8YTM5,True,True,False,,,local_payload_uid2seq,505,7e27f236945cf4e7064c190ffc4593578d3e7a3f025c44148267ad5c3c553414,cache_miss,cache_miss,cache_miss,PASS,200,v6,ea5b1dbb05915592cd7060bf7161f8c31faf56055c5dec8fdf4ee6a27ad91256,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C8YTM5/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/C8YTM5/p2rank/C8YTM5.ds,1,44.62,41,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[41, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.834991693496704,
C9DG80,True,True,False,,,local_payload_uid2seq,310,ae2690f6b71f4f7447a7f060a68d172e51974c76802a223ea750a420dd9ca227,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6409363746643066,
C9DGK1,True,True,False,,,local_payload_uid2seq,357,1cce185a3dc614a26f21a2caf08afe087945df4ca25d58c8f62f1eb4faa26dc1,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.7385642528533936,
C9ZDC6,True,True,False,,,local_payload_uid2seq,406,3e3391890106d9014a14c4949eb5b54ed47197493e66bae361da2ed6ecf49a16,cache_miss,cache_miss,cache_miss,PASS,200,v6,f33db789b8037c7a418c2b7395ed56c8cb021a67fb2d2f22efecf2a1bb5bede4,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C9ZDC6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/C9ZDC6/p2rank/C9ZDC6.ds,1,58.91,42,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[42, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.42530083656311,
D0EZM8,True,True,False,,,local_payload_uid2seq,781,3c76c728924ab7475cc19d019750c079777ae0c95156e457f4d76cc464939dae,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.5803563594818115,
D0V3Y4,True,True,False,,,local_payload_uid2seq,349,00efc6c2e5422c4f2b0f74d4063c3d60a8a7eabbed94b598be27d3956e3d1daf,cache_miss,cache_miss,cache_miss,PASS,200,v6,9c222efe3650368059bcc0e11e5b6be9aeca706f380b8def2e0c8bb6356c53ad,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/D0V3Y4/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_02/per_uid/D0V3Y4/p2rank/D0V3Y4.ds,1,54.82,39,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[39, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.076534271240234,
D1L2Y9,True,True,False,,,local_payload_uid2seq,186,159a4d4bfae4ee3e784f9878d4ee9e13f7e1a978cab2e285e16f89f5885c7ead,cache_miss,cache_miss,cache_miss,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,404,,,AFDB_V6_FETCH_FAILED,,,,,,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_STRUCTURE_FETCH_FAILED,AFDB v6 structure could not be fetched for the original UID.,True,1.6520328521728516,
D2HD32,True,True,False,,,local_payload_uid2seq,206,c95792e1a5d398b7b2212f1c98909e86d843466fffd752fece7f099ebe66260f,cache_miss,cache_miss,cache_miss,PASS,200,v6,4f41623f3553e4627bd7c4812d17bf87b51b5a9c995b985eaba562e81e290637,,,,BLOCKED_AFDB_P2RANK_NO_POCKET,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/D2HD32/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_00/per_uid/D2HD32/p2rank/D2HD32.ds,,,,,lower_evidence_predicted_pocket,,,,,False,,0,False,0,False,False,False,BLOCKED_AFDB_P2RANK_NO_POCKET,AFDB structure fetched; P2Rank ran under the approved command contract; no usable top predicted pocket residues were produced or mapped.,False,5.859203338623047,
D2I2M6,True,True,False,,,local_payload_uid2seq,392,7ee82b1071eb631e3366bda901e0814c4e61aeb6bc37bd4be61d90143f664841,cache_miss,cache_miss,cache_miss,PASS,200,v6,dde841b2c5dacf600c92863234235dd2f57900c665ea554d487e55bce53139ac,,,,PASS_TOP_POCKET_MAPPED,P2Rank 2.5.1,/usrdata/EnzymeCAGE_data/tools/p2rank_2.5.1/prank predict -threads 4 -c alphafold -visualizations 0 -o /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/D2I2M6/p2rank/raw /root/projects/EnzymeCAGE-master/HPC_Returned_Result_Summaries/enzymecage_m4_e2_full_4681_4gpu_sharded_continuation_20260814/shards/shard_01/per_uid/D2I2M6/p2rank/D2I2M6.ds,1,15.57,22,AFDB_P2RANK_TOP_PREDICTED_POCKET,lower_evidence_predicted_pocket,PASS,"[22, 2560]",PASS,True,True,PASS,1,True,6,False,False,False,PASS_AFDB_P2RANK_PREDICTED_POCKET_D4_LOADER,"AFDB structure, P2Rank top pocket, ESM-2 3B, same-pocket GVP, and isolated loader validation all passed. Staged assets only.",False,8.43588924407959,
